BHARTIARTL,TECHM,TATAMTRDVR,HINDALCO,AMBUJACEM,SBIN,ITC,COALINDIA,ICICIBANK,WIPRO,YESBANK,GAIL,INFRATEL,TATAMOTORS,ADANIPORTS,BPCL,SUNPHARMA,AXISBANK,CIPLA,ZEEL,AUROPHARMA,TIME 
 378.00, 670.35, 202.90, 236.70, 236.30, 250.70, 261.30, 284.25, 288.10, 292.90, 309.65, 326.05, 342.05, 356.60, 382.75, 406.25, 513.05, 543.20, 555.10, 575.50, 620.60,1523608363.31
 378.05, 670.35, 202.90, 236.70, 236.35, 250.70, 261.30, 284.25, 288.05, 292.90, 309.60, 326.00, 342.05, 356.60, 382.55, 406.50, 513.50, 543.25, 555.45, 575.55, 620.15,1523608366.8
 378.00, 670.40, 202.90, 236.80, 236.35, 250.70, 261.40, 284.20, 288.05, 292.95, 309.70, 326.05, 342.05, 356.55, 382.50, 406.30, 513.25, 543.25, 555.45, 575.55, 620.65,1523608369.01
 378.05, 670.40, 202.90, 236.80, 236.35, 250.70, 261.40, 284.20, 288.05, 292.90, 309.70, 326.05, 342.05, 356.55, 382.50, 406.10, 513.50, 543.20, 555.45, 575.50, 620.65,1523608370.17
 378.05, 670.40, 202.90, 236.80, 236.30, 250.70, 261.40, 284.20, 288.05, 292.90, 309.70, 326.05, 342.05, 356.55, 382.50, 406.40, 513.40, 543.25, 555.50, 575.50, 620.65,1523608371.33
 378.05, 670.40, 202.90, 236.70, 236.35, 250.70, 261.40, 284.20, 288.05, 292.90, 309.70, 326.00, 342.05, 356.40, 382.50, 406.45, 513.15, 543.25, 555.50, 575.55, 620.65,1523608373.63
 378.05, 670.40, 202.90, 236.65, 236.35, 250.70, 261.40, 284.20, 287.95, 292.90, 309.70, 326.00, 342.10, 356.40, 382.50, 406.35, 513.15, 543.25, 555.50, 575.55, 620.65,1523608374.74
 378.05, 670.40, 202.90, 236.75, 236.35, 250.70, 261.30, 284.20, 287.95, 292.90, 309.65, 326.00, 342.05, 356.45, 382.70, 406.10, 513.15, 543.25, 555.50, 575.55, 620.65,1523608375.86
 378.05, 670.40, 202.90, 236.70, 236.35, 250.70, 261.35, 284.20, 288.00, 292.90, 309.65, 326.05, 342.05, 356.50, 382.70, 406.10, 513.15, 543.25, 555.50, 575.55, 620.65,1523608377.14
 378.00, 670.40, 202.90, 236.70, 236.35, 250.65, 261.35, 284.20, 288.00, 292.95, 309.60, 326.00, 342.05, 356.50, 382.70, 406.10, 513.15, 543.20, 555.50, 575.55, 620.65,1523608378.27
 378.00, 670.35, 202.90, 236.70, 236.25, 250.70, 261.35, 284.20, 288.05, 292.95, 309.60, 326.00, 342.05, 356.50, 382.40, 406.15, 513.50, 543.20, 555.50, 575.55, 620.55,1523608379.4
 378.00, 670.40, 202.90, 236.70, 236.25, 250.70, 261.40, 284.25, 288.05, 292.95, 309.60, 326.00, 342.10, 356.50, 382.40, 406.25, 513.50, 543.20, 555.50, 575.55, 620.55,1523608380.53
 378.00, 670.40, 202.90, 236.70, 236.35, 250.70, 261.40, 284.25, 288.05, 292.95, 309.75, 326.00, 342.10, 356.45, 382.40, 406.25, 513.10, 543.20, 555.50, 575.55, 620.55,1523608381.72
 378.00, 670.40, 202.90, 236.80, 236.25, 250.70, 261.40, 284.25, 288.05, 292.90, 309.75, 326.00, 342.00, 356.50, 382.35, 406.25, 513.10, 543.00, 555.15, 575.55, 620.55,1523608382.97
 378.05, 670.40, 202.90, 236.80, 236.25, 250.70, 261.30, 284.25, 288.05, 292.95, 309.55, 326.00, 342.00, 356.50, 382.50, 406.25, 513.10, 543.15, 555.40, 575.55, 620.55,1523608384.1
 378.05, 670.00, 202.90, 236.75, 236.25, 250.70, 261.30, 284.20, 287.90, 292.95, 309.55, 326.00, 341.90, 356.45, 382.35, 406.00, 513.10, 543.15, 555.40, 575.55, 620.90,1523608385.22
 378.05, 670.00, 202.90, 236.75, 236.25, 250.55, 261.30, 284.25, 288.05, 292.95, 309.55, 326.05, 341.80, 356.45, 382.35, 406.20, 513.10, 543.15, 555.15, 575.55, 620.90,1523608386.36
 378.05, 669.95, 202.90, 236.75, 236.30, 250.55, 261.30, 284.25, 288.00, 292.95, 309.55, 326.00, 341.80, 356.45, 382.50, 406.05, 513.10, 543.00, 555.15, 575.55, 620.90,1523608388.64
 378.05, 669.95, 202.90, 236.70, 236.30, 250.70, 261.30, 284.25, 288.00, 292.95, 309.55, 326.00, 341.80, 356.50, 382.50, 406.05, 513.10, 543.00, 555.15, 575.55, 620.90,1523608389.8
 378.05, 669.95, 202.90, 236.70, 236.35, 250.70, 261.20, 284.25, 288.00, 292.85, 309.55, 326.00, 341.80, 356.50, 382.55, 406.00, 513.10, 543.00, 555.15, 575.55, 620.90,1523608390.93
 378.00, 669.95, 202.90, 236.70, 236.35, 250.70, 261.20, 284.25, 288.00, 292.85, 309.65, 326.00, 341.80, 356.50, 382.55, 406.00, 513.10, 543.10, 555.15, 575.55, 620.90,1523608392.1
 378.00, 669.95, 202.90, 236.65, 236.35, 250.70, 261.20, 284.25, 288.00, 292.95, 309.65, 326.00, 341.80, 356.50, 382.55, 406.00, 513.10, 543.00, 555.15, 575.55, 620.95,1523608393.3
 378.00, 670.00, 202.90, 236.65, 236.35, 250.60, 261.10, 284.25, 288.00, 292.95, 309.65, 326.00, 341.80, 356.50, 382.55, 405.85, 513.30, 543.00, 555.15, 575.55, 620.95,1523608394.45
 378.00, 670.00, 202.90, 236.65, 236.30, 250.70, 261.10, 284.25, 288.00, 292.95, 309.65, 326.00, 341.80, 356.50, 382.55, 405.85, 513.30, 543.00, 555.15, 575.55, 620.95,1523608395.58
 378.00, 669.95, 202.90, 236.65, 236.30, 250.70, 261.15, 284.25, 287.95, 292.95, 309.65, 326.00, 341.85, 356.50, 382.55, 405.85, 513.30, 542.45, 555.15, 575.50, 620.95,1523608397.85
 378.00, 669.90, 202.90, 236.65, 236.30, 250.55, 261.15, 284.15, 287.90, 292.95, 309.45, 326.05, 341.85, 356.35, 382.50, 405.75, 513.35, 542.45, 555.15, 575.50, 620.95,1523608401.13
 377.90, 669.65, 202.90, 236.65, 236.15, 250.55, 261.15, 284.15, 287.90, 292.95, 309.25, 326.05, 341.85, 356.35, 382.50, 405.75, 513.35, 542.90, 555.15, 575.55, 620.95,1523608402.31
 377.90, 669.70, 202.90, 236.60, 236.15, 250.55, 261.15, 284.20, 287.90, 292.95, 309.25, 326.05, 341.85, 356.55, 382.45, 405.65, 513.35, 542.90, 555.15, 575.55, 620.50,1523608403.51
 377.90, 669.70, 202.90, 236.60, 236.15, 250.55, 261.15, 284.20, 287.90, 292.95, 309.25, 326.00, 342.00, 356.55, 382.45, 405.65, 513.35, 542.55, 555.25, 575.55, 620.35,1523608404.62
 377.90, 669.70, 202.90, 236.70, 236.15, 250.55, 261.20, 284.20, 287.80, 292.90, 309.45, 326.00, 342.00, 356.35, 382.40, 405.75, 513.30, 542.35, 555.25, 575.50, 620.35,1523608406.79
 377.90, 669.50, 202.90, 236.70, 236.20, 250.50, 261.20, 284.20, 287.80, 292.90, 309.45, 326.00, 342.00, 356.35, 382.40, 405.70, 513.30, 542.70, 555.25, 575.50, 620.35,1523608408.03
 377.90, 669.50, 202.90, 236.70, 236.35, 250.50, 261.20, 284.20, 287.80, 292.90, 309.35, 326.05, 342.00, 356.35, 382.40, 405.80, 513.30, 542.70, 555.20, 575.50, 620.35,1523608409.17
 377.90, 669.50, 202.90, 236.70, 236.35, 250.50, 261.20, 284.15, 287.80, 292.90, 309.35, 326.05, 341.90, 356.50, 382.40, 405.80, 513.30, 542.70, 555.20, 575.50, 620.35,1523608410.28
 377.90, 669.50, 202.90, 236.65, 236.25, 250.50, 261.20, 284.15, 287.85, 292.90, 309.30, 326.00, 341.90, 356.30, 382.40, 405.50, 513.30, 542.60, 555.20, 575.50, 620.35,1523608411.41
 377.85, 669.50, 202.90, 236.65, 236.25, 250.50, 261.20, 284.15, 287.85, 292.85, 309.30, 326.00, 341.90, 356.30, 382.40, 405.50, 513.30, 542.60, 555.20, 575.50, 620.35,1523608412.57
 377.85, 669.60, 202.90, 236.65, 236.25, 250.55, 261.15, 284.15, 287.80, 292.90, 309.25, 326.00, 341.90, 356.40, 382.40, 405.50, 513.30, 542.55, 555.20, 575.50, 620.65,1523608413.76
 377.85, 669.60, 202.90, 236.65, 236.40, 250.55, 261.15, 284.15, 287.80, 292.95, 309.25, 326.00, 341.90, 356.40, 382.35, 405.50, 513.30, 542.60, 555.20, 575.50, 620.50,1523608414.89
 377.85, 669.60, 202.90, 236.65, 236.25, 250.55, 261.15, 284.15, 287.80, 292.95, 309.25, 326.05, 341.90, 356.35, 382.35, 405.85, 513.30, 542.60, 555.20, 575.55, 620.50,1523608416.03
 377.85, 669.60, 202.90, 236.65, 236.25, 250.55, 261.20, 284.15, 287.80, 292.95, 309.30, 326.05, 341.90, 356.35, 382.35, 405.85, 513.30, 542.60, 555.20, 575.55, 620.50,1523608417.15
 377.90, 669.60, 202.90, 236.65, 236.25, 250.55, 261.20, 284.15, 287.85, 292.95, 309.30, 326.05, 341.90, 356.35, 382.35, 405.80, 513.30, 542.60, 555.20, 575.55, 620.50,1523608418.37
 377.90, 669.60, 202.90, 236.70, 236.25, 250.55, 261.20, 284.15, 287.85, 292.95, 309.30, 326.00, 341.90, 356.40, 382.40, 405.80, 513.35, 542.45, 555.20, 575.55, 620.35,1523608419.52
 377.90, 669.65, 202.90, 236.70, 236.25, 250.55, 261.20, 284.15, 287.80, 292.95, 309.30, 326.00, 341.90, 356.35, 382.35, 405.75, 513.35, 542.45, 555.20, 575.55, 620.50,1523608421.76
 377.90, 669.65, 202.90, 236.70, 236.25, 250.55, 261.20, 284.15, 287.85, 292.95, 309.30, 326.00, 341.90, 356.40, 382.40, 405.75, 513.35, 542.60, 555.25, 575.55, 620.50,1523608422.9
 377.90, 669.65, 202.90, 236.75, 236.25, 250.50, 261.20, 284.25, 287.85, 293.00, 309.30, 326.00, 342.00, 356.40, 382.40, 405.70, 513.35, 542.60, 555.25, 575.50, 620.65,1523608424.12
 377.90, 669.65, 202.90, 236.75, 236.25, 250.50, 261.20, 284.25, 288.00, 293.00, 309.45, 326.00, 342.00, 356.40, 382.40, 405.70, 513.35, 542.90, 555.25, 575.50, 620.65,1523608425.24
 377.85, 669.65, 202.90, 236.75, 236.40, 250.60, 261.20, 284.25, 288.00, 293.00, 309.55, 326.00, 342.00, 356.40, 382.40, 405.70, 513.40, 542.85, 555.25, 575.50, 620.65,1523608426.37
 377.90, 669.90, 202.90, 236.70, 236.25, 250.65, 261.20, 284.25, 288.00, 293.00, 309.50, 326.05, 342.00, 356.55, 382.40, 405.70, 513.40, 542.85, 555.25, 575.50, 620.65,1523608427.52
 377.90, 669.75, 202.90, 236.70, 236.25, 250.70, 261.15, 284.25, 288.00, 293.00, 309.50, 326.00, 342.00, 356.55, 382.40, 405.70, 513.40, 542.90, 555.25, 575.50, 620.65,1523608428.75
 377.90, 669.75, 203.00, 236.70, 236.25, 250.70, 261.15, 284.25, 288.00, 293.00, 309.50, 326.00, 342.00, 356.55, 382.40, 405.80, 513.40, 542.90, 555.25, 575.55, 620.65,1523608430.99
 378.00, 669.75, 203.00, 236.65, 236.25, 250.70, 261.10, 284.15, 288.00, 293.00, 309.50, 326.00, 342.00, 356.40, 382.40, 405.80, 513.30, 543.00, 555.25, 575.55, 620.65,1523608434.33
 378.00, 669.75, 203.00, 236.80, 236.30, 250.70, 261.10, 284.15, 288.00, 293.00, 309.50, 326.00, 342.00, 356.40, 382.30, 405.60, 513.40, 543.00, 555.25, 575.55, 620.65,1523608435.46
 378.00, 669.70, 203.00, 236.80, 236.30, 250.70, 261.10, 284.15, 288.00, 293.00, 309.50, 326.00, 342.00, 356.40, 382.30, 405.80, 513.40, 543.00, 555.25, 575.55, 620.65,1523608436.59
 378.00, 669.90, 203.00, 236.80, 236.30, 250.70, 261.10, 284.15, 288.00, 293.00, 309.45, 326.00, 342.00, 356.40, 382.40, 405.75, 513.45, 542.50, 555.25, 575.55, 620.65,1523608439.01
 378.00, 669.70, 202.90, 236.80, 236.25, 250.70, 261.10, 284.15, 287.95, 293.00, 309.45, 326.00, 342.00, 356.50, 382.40, 405.65, 513.45, 542.50, 555.25, 575.55, 620.65,1523608440.14
 378.00, 669.80, 202.90, 236.75, 236.25, 250.75, 261.10, 284.20, 288.00, 293.00, 309.45, 326.00, 342.05, 356.50, 382.40, 405.70, 513.45, 543.00, 555.25, 575.55, 620.65,1523608441.26
 378.00, 669.80, 202.90, 236.75, 236.25, 250.75, 261.10, 284.20, 288.00, 293.00, 309.45, 326.00, 342.05, 356.40, 382.40, 405.70, 513.50, 543.00, 555.25, 575.55, 620.65,1523608442.37
 378.00, 669.95, 202.90, 236.75, 236.25, 250.75, 261.10, 284.20, 288.00, 293.00, 309.50, 326.00, 342.00, 356.55, 382.40, 405.70, 513.50, 543.00, 555.25, 575.55, 620.65,1523608443.52
 378.00, 669.95, 202.90, 236.75, 236.25, 250.75, 261.20, 284.20, 287.95, 293.00, 309.50, 326.00, 342.00, 356.55, 382.40, 405.75, 513.45, 543.00, 555.45, 575.55, 620.65,1523608444.71
 378.00, 669.95, 202.90, 236.75, 236.25, 250.75, 261.20, 284.20, 288.00, 293.00, 309.50, 326.00, 342.00, 356.55, 382.40, 405.75, 513.50, 543.00, 555.45, 575.55, 620.65,1523608445.83
 378.00, 669.95, 202.90, 236.75, 236.25, 250.75, 261.20, 284.15, 288.05, 293.00, 309.50, 326.05, 342.00, 356.55, 382.40, 405.70, 513.50, 543.00, 555.45, 575.55, 620.90,1523608446.96
 377.95, 669.70, 202.90, 236.75, 236.25, 250.75, 261.20, 284.15, 288.05, 293.00, 309.50, 326.00, 342.00, 356.40, 382.30, 405.50, 513.50, 543.00, 555.45, 575.55, 620.90,1523608448.13
 378.00, 669.70, 202.90, 236.75, 236.25, 250.80, 261.20, 284.15, 288.05, 293.00, 309.50, 326.00, 342.00, 356.40, 382.30, 405.50, 513.50, 543.00, 555.45, 575.55, 620.90,1523608449.36
 378.00, 669.70, 202.90, 236.75, 236.25, 250.80, 261.20, 284.15, 288.05, 293.00, 309.45, 326.00, 342.00, 356.40, 382.30, 405.70, 513.50, 543.00, 555.45, 575.55, 620.65,1523608450.52
 378.05, 669.70, 202.90, 236.75, 236.25, 250.80, 261.20, 284.15, 288.05, 293.00, 309.55, 326.00, 342.00, 356.40, 382.30, 405.70, 513.50, 543.00, 555.45, 575.55, 620.65,1523608451.67
 378.05, 669.70, 202.90, 236.75, 236.25, 250.80, 261.15, 284.15, 288.00, 293.00, 309.50, 326.00, 342.00, 356.40, 382.30, 405.55, 513.50, 543.00, 555.45, 575.55, 620.65,1523608452.8
 378.10, 669.70, 202.90, 236.70, 236.25, 250.80, 261.15, 284.15, 288.05, 292.95, 309.50, 326.00, 342.00, 356.40, 382.30, 405.70, 513.60, 543.00, 555.45, 575.50, 620.90,1523608455.12
 378.15, 669.70, 202.90, 236.75, 236.25, 250.80, 261.20, 284.20, 288.05, 292.95, 309.50, 326.00, 342.00, 356.40, 382.30, 405.70, 513.60, 543.00, 555.45, 575.55, 620.90,1523608456.27
 378.15, 669.90, 202.90, 236.75, 236.25, 250.80, 261.20, 284.20, 288.05, 292.95, 309.45, 326.00, 342.00, 356.40, 382.35, 405.70, 513.60, 543.00, 555.45, 575.55, 620.90,1523608457.39
 378.15, 669.90, 202.90, 236.75, 236.25, 250.80, 261.20, 284.20, 288.00, 292.95, 309.50, 326.05, 342.00, 356.40, 382.30, 405.70, 513.60, 543.05, 555.45, 575.55, 621.00,1523608458.53
 378.05, 669.85, 202.90, 236.75, 236.25, 250.80, 261.20, 284.20, 288.00, 292.95, 309.50, 326.00, 342.00, 356.40, 382.20, 405.75, 513.60, 542.90, 555.45, 575.50, 621.00,1523608459.87
 378.05, 669.85, 202.90, 236.75, 236.25, 250.80, 261.20, 284.20, 288.00, 292.95, 309.50, 326.05, 342.00, 356.40, 382.20, 405.65, 513.50, 543.15, 555.45, 575.55, 621.00,1523608460.99
 378.05, 669.85, 202.90, 236.75, 236.25, 250.75, 261.20, 284.20, 288.00, 292.85, 309.45, 326.05, 342.00, 356.40, 382.10, 405.65, 513.50, 543.15, 555.40, 575.55, 621.00,1523608462.13
 378.05, 669.70, 202.90, 236.75, 236.30, 250.80, 261.20, 284.20, 288.05, 292.90, 309.50, 326.00, 342.00, 356.40, 382.20, 405.65, 513.60, 543.05, 555.40, 575.55, 621.00,1523608465.53
 378.10, 669.70, 202.90, 236.65, 236.25, 250.80, 261.20, 284.20, 288.05, 292.85, 309.50, 326.00, 342.00, 356.55, 382.20, 405.60, 513.60, 543.05, 555.40, 575.55, 621.00,1523608467.74
 378.10, 669.90, 202.90, 236.65, 236.25, 250.80, 261.20, 284.20, 288.05, 292.85, 309.45, 326.00, 342.00, 356.35, 382.15, 405.60, 513.60, 543.05, 555.40, 575.55, 621.00,1523608468.87
 378.10, 669.90, 202.90, 236.65, 236.25, 250.75, 261.20, 284.20, 288.05, 292.80, 309.55, 326.00, 342.00, 356.40, 382.15, 405.60, 513.60, 543.05, 555.40, 575.55, 621.00,1523608470.15
 378.10, 669.75, 202.90, 236.65, 236.25, 250.75, 261.15, 284.20, 288.00, 292.95, 309.50, 326.00, 342.00, 356.40, 382.25, 405.65, 513.60, 543.05, 555.40, 575.55, 620.95,1523608472.29
 378.25, 669.75, 202.90, 236.65, 236.25, 250.75, 261.15, 284.20, 288.00, 292.95, 309.45, 326.00, 342.00, 356.40, 382.25, 405.65, 513.55, 543.05, 555.25, 575.55, 620.95,1523608473.41
 378.25, 670.00, 202.90, 236.65, 236.25, 250.75, 261.15, 284.20, 288.00, 292.95, 309.45, 326.00, 342.00, 356.45, 382.25, 405.65, 513.55, 543.05, 555.25, 575.50, 620.95,1523608474.57
 378.05, 670.00, 202.90, 236.65, 236.40, 250.75, 261.15, 284.15, 288.00, 292.95, 309.50, 326.00, 342.00, 356.45, 382.25, 405.70, 513.55, 543.05, 555.25, 575.55, 620.95,1523608475.8
 378.10, 670.00, 202.90, 236.65, 236.40, 250.70, 261.20, 284.15, 287.75, 292.95, 309.50, 326.00, 342.00, 356.45, 382.25, 405.70, 513.50, 543.05, 555.25, 575.55, 620.95,1523608476.93
 378.10, 670.00, 202.90, 236.65, 236.40, 250.70, 261.20, 284.15, 287.75, 292.95, 309.50, 326.00, 342.00, 356.45, 382.25, 405.65, 513.50, 543.05, 555.25, 575.55, 620.95,1523608478.05
 378.10, 670.00, 202.90, 236.65, 236.25, 250.70, 261.20, 284.15, 287.75, 292.95, 309.50, 326.00, 342.00, 356.45, 382.25, 405.75, 513.50, 543.05, 555.25, 575.55, 620.95,1523608479.17
 378.10, 670.00, 202.90, 236.65, 236.25, 250.70, 261.20, 284.15, 287.75, 292.95, 309.50, 326.00, 342.00, 356.45, 382.25, 405.75, 513.50, 543.05, 555.25, 575.55, 620.85,1523608480.43
 378.25, 670.00, 202.90, 236.65, 236.25, 250.70, 261.20, 284.20, 287.75, 292.95, 309.45, 326.00, 342.00, 356.45, 382.20, 405.45, 513.50, 543.05, 555.25, 575.55, 620.85,1523608481.56
 378.25, 670.00, 202.90, 236.65, 236.25, 250.70, 261.20, 284.20, 287.75, 292.95, 309.50, 326.00, 342.00, 356.45, 382.20, 405.75, 513.40, 543.05, 555.45, 575.55, 620.85,1523608482.69
 378.25, 670.00, 202.90, 236.70, 236.25, 250.60, 261.20, 284.25, 287.75, 292.95, 309.50, 326.00, 342.10, 356.45, 382.25, 405.55, 513.40, 543.05, 555.45, 575.55, 620.95,1523608483.81
 378.25, 669.90, 203.00, 236.80, 236.25, 250.65, 261.20, 284.20, 287.75, 292.95, 309.40, 326.00, 342.10, 356.55, 382.25, 405.75, 513.50, 543.05, 555.45, 575.50, 620.95,1523608485.0
 378.25, 669.90, 203.00, 236.65, 236.25, 250.65, 261.20, 284.25, 287.75, 292.95, 309.40, 326.00, 342.10, 356.55, 382.40, 405.65, 513.50, 543.10, 555.45, 575.50, 620.95,1523608487.31
 378.20, 670.00, 203.00, 236.65, 236.25, 250.60, 261.20, 284.25, 287.70, 292.95, 309.40, 326.00, 342.10, 356.45, 382.40, 405.65, 513.50, 543.10, 555.45, 575.50, 620.95,1523608488.44
 378.20, 670.05, 203.00, 236.75, 236.25, 250.60, 261.20, 284.25, 287.75, 292.95, 309.50, 326.00, 342.10, 356.40, 382.40, 405.50, 513.50, 543.10, 555.45, 575.50, 620.95,1523608489.6
 378.05, 670.05, 202.90, 236.70, 236.25, 250.60, 261.20, 284.20, 287.75, 292.95, 309.50, 326.00, 342.10, 356.40, 382.40, 405.65, 513.50, 543.10, 555.45, 575.50, 620.95,1523608490.85
 378.20, 669.95, 202.90, 236.70, 236.25, 250.55, 261.15, 284.20, 287.70, 292.95, 309.40, 326.05, 342.10, 356.40, 382.40, 405.55, 513.50, 543.10, 555.45, 575.50, 620.95,1523608491.98
 378.20, 670.00, 202.90, 236.70, 236.25, 250.55, 261.15, 284.20, 287.70, 292.95, 309.40, 326.05, 342.10, 356.40, 382.40, 405.55, 513.50, 543.05, 555.45, 575.50, 620.85,1523608493.12
 378.20, 670.00, 202.90, 236.70, 236.25, 250.55, 261.15, 284.20, 287.65, 292.95, 309.40, 326.00, 342.10, 356.45, 382.40, 405.50, 513.50, 543.05, 555.45, 575.50, 620.85,1523608494.25
 378.20, 670.00, 202.90, 236.70, 236.25, 250.60, 261.15, 284.20, 287.65, 292.95, 309.40, 326.00, 342.10, 356.45, 382.40, 405.50, 513.40, 543.00, 555.45, 575.50, 620.75,1523608496.49
 378.05, 669.95, 203.00, 236.70, 236.25, 250.60, 261.20, 284.25, 287.70, 292.95, 309.45, 326.00, 342.20, 356.35, 382.40, 405.65, 513.45, 543.00, 555.40, 575.50, 620.75,1523608499.74
 378.25, 669.90, 203.00, 236.70, 236.25, 250.60, 261.20, 284.20, 287.70, 292.95, 309.45, 326.00, 342.20, 356.35, 382.35, 405.70, 513.45, 543.00, 555.40, 575.50, 620.75,1523608500.97
 378.10, 669.90, 203.00, 236.70, 236.25, 250.60, 261.20, 284.20, 287.70, 292.90, 309.45, 326.00, 342.15, 356.35, 382.35, 405.65, 513.45, 543.00, 555.40, 575.50, 620.75,1523608502.13
 378.10, 669.90, 203.00, 236.70, 236.25, 250.60, 261.20, 284.25, 287.70, 292.95, 309.45, 326.00, 342.15, 356.35, 382.35, 405.70, 513.40, 543.05, 555.40, 575.50, 620.75,1523608504.28
 378.25, 669.50, 203.00, 236.70, 236.25, 250.65, 261.10, 284.20, 287.70, 292.95, 309.45, 326.05, 342.15, 356.35, 382.35, 405.65, 513.40, 543.10, 555.40, 575.45, 620.75,1523608505.45
 378.25, 669.65, 203.00, 236.70, 236.25, 250.65, 261.10, 284.20, 287.70, 292.95, 309.50, 326.05, 342.15, 356.35, 382.35, 405.65, 513.40, 543.10, 555.40, 575.50, 620.85,1523608506.68
 378.25, 669.65, 203.00, 236.70, 236.25, 250.65, 261.20, 284.20, 287.75, 292.95, 309.50, 326.05, 342.15, 356.35, 382.35, 405.90, 513.40, 543.05, 555.40, 575.50, 620.85,1523608507.82
 378.25, 669.65, 203.00, 236.70, 236.25, 250.65, 261.00, 284.20, 287.75, 292.95, 309.45, 326.00, 342.15, 356.40, 382.30, 405.90, 513.40, 543.05, 555.40, 575.50, 620.85,1523608508.95
 378.20, 669.65, 203.00, 236.80, 236.25, 250.65, 260.95, 284.20, 287.75, 292.85, 309.40, 326.00, 342.15, 356.40, 382.30, 405.90, 513.40, 543.05, 555.40, 575.50, 620.75,1523608510.1
 378.20, 669.55, 203.00, 236.85, 236.25, 250.65, 260.85, 284.20, 287.75, 292.85, 309.45, 326.00, 342.15, 356.40, 382.30, 405.75, 513.55, 543.20, 555.40, 575.50, 620.75,1523608511.34
 378.20, 669.55, 203.00, 236.85, 236.35, 250.65, 260.85, 284.20, 287.75, 292.85, 309.45, 326.00, 342.15, 356.40, 382.30, 405.95, 513.55, 543.20, 555.50, 575.50, 620.75,1523608512.49
 378.20, 669.65, 203.00, 236.85, 236.35, 250.65, 260.90, 284.20, 287.70, 292.85, 309.40, 326.00, 342.15, 356.50, 382.30, 405.95, 513.55, 543.20, 555.50, 575.50, 620.75,1523608513.63
 378.25, 669.50, 203.00, 236.80, 236.35, 250.65, 260.90, 284.20, 287.75, 292.95, 309.40, 326.00, 342.15, 356.50, 382.30, 405.95, 513.55, 543.15, 555.50, 575.50, 620.85,1523608514.75
 378.25, 669.50, 203.00, 236.80, 236.25, 250.65, 260.90, 284.20, 287.70, 292.95, 309.45, 326.00, 342.15, 356.50, 382.30, 405.85, 513.45, 543.15, 555.50, 575.50, 620.85,1523608515.9
 378.25, 669.50, 203.00, 236.80, 236.25, 250.65, 260.90, 284.20, 287.70, 292.95, 309.35, 326.00, 342.15, 356.50, 382.30, 406.00, 513.45, 543.15, 555.50, 575.50, 620.85,1523608517.23
 378.25, 669.50, 203.00, 236.80, 236.35, 250.60, 260.90, 284.15, 287.70, 292.95, 309.45, 326.00, 342.15, 356.50, 382.30, 406.10, 513.45, 543.15, 555.50, 575.50, 620.85,1523608518.36
 378.25, 669.55, 203.00, 236.75, 236.25, 250.65, 260.85, 284.15, 287.70, 292.95, 309.45, 326.00, 342.00, 356.50, 382.25, 405.95, 513.45, 543.10, 555.50, 575.55, 620.85,1523608520.65
 378.25, 669.40, 203.00, 236.75, 236.25, 250.65, 260.85, 284.15, 287.75, 292.95, 309.40, 326.00, 342.00, 356.50, 382.25, 405.95, 513.45, 543.10, 555.50, 575.55, 620.85,1523608521.9
 378.20, 669.40, 203.00, 236.80, 236.25, 250.65, 260.90, 284.20, 287.75, 292.95, 309.50, 326.05, 342.05, 356.40, 382.25, 406.15, 513.60, 543.10, 555.50, 575.55, 620.65,1523608523.09
 378.25, 669.50, 202.95, 236.80, 236.25, 250.65, 260.90, 284.20, 287.70, 292.95, 309.50, 326.00, 342.05, 356.40, 382.25, 406.15, 513.60, 543.00, 555.50, 575.55, 620.85,1523608524.21
 378.25, 669.50, 202.95, 236.80, 236.25, 250.65, 260.95, 284.15, 287.70, 292.95, 309.50, 326.00, 342.05, 356.40, 382.25, 406.15, 513.60, 543.00, 555.50, 575.55, 621.10,1523608525.35
 378.25, 669.50, 202.95, 236.75, 236.25, 250.60, 260.95, 284.20, 287.70, 292.95, 309.50, 326.00, 342.05, 356.40, 382.30, 406.00, 513.60, 543.00, 555.50, 575.55, 621.10,1523608526.57
 378.20, 669.50, 202.95, 236.75, 236.25, 250.60, 260.95, 284.20, 287.70, 292.90, 309.45, 326.00, 342.05, 356.40, 382.30, 405.85, 513.60, 542.90, 555.50, 575.55, 621.10,1523608527.74
 378.20, 669.50, 202.95, 236.75, 236.25, 250.60, 260.95, 284.20, 287.70, 292.90, 309.50, 326.00, 342.00, 356.40, 382.30, 406.20, 513.55, 542.95, 555.50, 575.55, 621.10,1523608531.16
 378.15, 669.30, 202.90, 236.70, 236.35, 250.60, 260.95, 284.10, 287.60, 292.90, 309.50, 326.05, 342.00, 356.40, 382.30, 406.20, 513.40, 542.95, 555.50, 575.55, 621.10,1523608533.63
 378.15, 669.30, 202.90, 236.70, 236.35, 250.60, 260.95, 284.10, 287.65, 292.90, 309.50, 326.00, 342.00, 356.40, 382.30, 406.00, 513.45, 542.95, 555.50, 575.50, 621.10,1523608534.77
 378.25, 669.30, 203.00, 236.70, 236.35, 250.60, 260.95, 284.10, 287.60, 292.90, 309.45, 326.00, 342.00, 356.40, 382.25, 406.00, 513.45, 542.95, 555.50, 575.55, 621.10,1523608535.9
